OBJECTID,OA11CD,LAD11CD,LAD16CD,LAD16NM,Shape__Are,Shape__Len,area_km2,den_calc,All Ages,LSOA11CD,OBJECTID_2,LSOA11CD_2,LSOA11NM,BNG_E,BNG_N,LONG_,LAT,Shape_Leng,Shape__A_1,Shape__L_1,Broadband,Demography,Deprivatio,DERI score,lsoa11nmw,st_areasha,st_lengths,IMD_Rank,IMD_Decile,LSOA01NM,LADcd,LADnm,IMDScore,IMDRank0,IMDDec0,IncScore,IncRank,IncDec,EmpScore,EmpRank,EmpDec,EduScore,EduRank,EduDec,HDDScore,HDDRank,HDDDec,CriScore,CriRank,CriDec,BHSScore,BHSRank,BHSDec,EnvScore,EnvRank,EnvDec,IDCScore,IDCRank,IDCDec,IDOScore,IDORank,IDODec,CYPScore,CYPRank,CYPDec,ASScore,ASRank,ASDec,GBScore,GBRank,GBDec,WBScore,WBRank,WBDec,IndScore,IndRank,IndDec,OutScore,OutRank,OutDec,TotPop,DepChi,Pop16_59,Pop60+,WorkPop,LSOA11CD_3,LSOA11NM_2,layer,path,IUCSHP_ID,IUCLSOA11_,IUCLSOA1_1,IUCGRP_CD,IUCGRP_LAB,LSOA11CD_1,Shape__A_2,Shape__L_2
"72699",E00074999,E06000024,E06000024,North Somerset,26873.484603881799558,1123.121076201910000,0.0261991999,9275.000,"247",E01014844,"14424",E01014844,North Somerset 018D,"332149","161869",-2.975710000000000,51.351799999999997,3501.799498240000048,,,3.470000000000000,3.680000000000000,3.750000000000000,3.640000000000000,North Somerset 018D,173542.158061499998439,3330.258650770833810,"1813","1",North Somerset 018D,E06000024,North Somerset,52.424999999999997,"1813","1",0.312000000000000,"1903","1",0.280000000000000,"689","1",28.273000000000000,"9282","3",1.473000000000000,"1586","1",1.063000000000000,"3046","1",17.547000000000001,"19726","7",29.524999999999999,"9084","3",0.412000000000000,"1243","1",0.305000000000000,"4485","2",0.683000000000000,"6671","3",0.329000000000000,"12913","4",-0.446000000000000,"23202","8",1.188000000000000,"9758","3",0.876000000000000,"4948","2",-0.737000000000000,"26651","9","1256","131","783","342",798.000000000000000,,North Somerset 018D,,,,,,,,E01014844,173446.750370026042219,3501.799498237579883
"72703",E00075003,E06000024,E06000024,North Somerset,37661.962852477998240,958.448583005678984,0.0372612877,5851.000,"239",E01014844,"14424",E01014844,North Somerset 018D,"332149","161869",-2.975710000000000,51.351799999999997,3501.799498240000048,,,3.470000000000000,3.680000000000000,3.750000000000000,3.640000000000000,North Somerset 018D,173542.158061499998439,3330.258650770833810,"1813","1",North Somerset 018D,E06000024,North Somerset,52.424999999999997,"1813","1",0.312000000000000,"1903","1",0.280000000000000,"689","1",28.273000000000000,"9282","3",1.473000000000000,"1586","1",1.063000000000000,"3046","1",17.547000000000001,"19726","7",29.524999999999999,"9084","3",0.412000000000000,"1243","1",0.305000000000000,"4485","2",0.683000000000000,"6671","3",0.329000000000000,"12913","4",-0.446000000000000,"23202","8",1.188000000000000,"9758","3",0.876000000000000,"4948","2",-0.737000000000000,"26651","9","1256","131","783","342",798.000000000000000,,North Somerset 018D,,,,,,,,E01014844,173446.750370026042219,3501.799498237579883
"72704",E00075004,E06000024,E06000024,North Somerset,11245.783863067599668,760.062958392539031,0.0122573760,10030.000,"117",E01014844,"14424",E01014844,North Somerset 018D,"332149","161869",-2.975710000000000,51.351799999999997,3501.799498240000048,,,3.470000000000000,3.680000000000000,3.750000000000000,3.640000000000000,North Somerset 018D,173542.158061499998439,3330.258650770833810,"1813","1",North Somerset 018D,E06000024,North Somerset,52.424999999999997,"1813","1",0.312000000000000,"1903","1",0.280000000000000,"689","1",28.273000000000000,"9282","3",1.473000000000000,"1586","1",1.063000000000000,"3046","1",17.547000000000001,"19726","7",29.524999999999999,"9084","3",0.412000000000000,"1243","1",0.305000000000000,"4485","2",0.683000000000000,"6671","3",0.329000000000000,"12913","4",-0.446000000000000,"23202","8",1.188000000000000,"9758","3",0.876000000000000,"4948","2",-0.737000000000000,"26651","9","1256","131","783","342",798.000000000000000,,North Somerset 018D,,,,,,,,E01014844,173446.750370026042219,3501.799498237579883
"72706",E00075006,E06000024,E06000024,North Somerset,28396.712528228799783,1121.875843321319962,0.0271964209,11440.000,"331",E01014844,"14424",E01014844,North Somerset 018D,"332149","161869",-2.975710000000000,51.351799999999997,3501.799498240000048,,,3.470000000000000,3.680000000000000,3.750000000000000,3.640000000000000,North Somerset 018D,173542.158061499998439,3330.258650770833810,"1813","1",North Somerset 018D,E06000024,North Somerset,52.424999999999997,"1813","1",0.312000000000000,"1903","1",0.280000000000000,"689","1",28.273000000000000,"9282","3",1.473000000000000,"1586","1",1.063000000000000,"3046","1",17.547000000000001,"19726","7",29.524999999999999,"9084","3",0.412000000000000,"1243","1",0.305000000000000,"4485","2",0.683000000000000,"6671","3",0.329000000000000,"12913","4",-0.446000000000000,"23202","8",1.188000000000000,"9758","3",0.876000000000000,"4948","2",-0.737000000000000,"26651","9","1256","131","783","342",798.000000000000000,,North Somerset 018D,,,,,,,,E01014844,173446.750370026042219,3501.799498237579883
"72707",E00075007,E06000024,E06000024,North Somerset,690779.152877807966433,6488.013288809370351,0.6828990138,352.900,"239",E01014841,"14421",E01014841,North Somerset 018A,"331940","162473",-2.978830000000000,51.357199999999999,10651.201112599999760,,,3.940000000000000,3.300000000000000,2.530000000000000,3.260000000000000,North Somerset 018A,1127751.252567999996245,10094.665766248506770,"7155","3",North Somerset 018A,E06000024,North Somerset,31.827000000000002,"7155","3",0.142000000000000,"11268","4",0.125000000000000,"9035","3",18.564000000000000,"14724","5",0.948000000000000,"4634","2",0.550000000000000,"8394","3",28.161999999999999,"8290","3",51.521999999999998,"1662","1",0.143000000000000,"14645","5",0.174000000000000,"11927","4",0.206000000000000,"12804","4",0.298000000000000,"16223","5",0.454000000000000,"8595","3",1.081000000000000,"10170","4",1.626000000000000,"754","1",-1.274000000000000,"31303","10","1788","141","1088","559",1138.500000000000000,,North Somerset 018A,,,,,,,,E01014841,1126546.506454470101744,10651.201112585700685
"72708",E00075008,E06000024,E06000024,North Somerset,146784.354728698992403,1718.223368397020067,0.1483221048,1503.000,"237",E01014842,"14422",E01014842,North Somerset 018B,"331613","162032",-2.983440000000000,51.353200000000001,4559.285877790000086,,,3.630000000000000,3.700000000000000,2.910000000000000,3.410000000000000,North Somerset 018B,358834.840185999986716,4384.538758584654715,"3921","2",North Somerset 018B,E06000024,North Somerset,41.189000000000000,"3921","2",0.242000000000000,"4396","2",0.218000000000000,"2365","1",28.469999999999999,"9202","3",0.927000000000000,"4809","2",1.069000000000000,"3005","1",23.361000000000001,"12801","4",23.332000000000001,"12900","4",0.331000000000000,"3219","1",0.198000000000000,"10138","4",0.751000000000000,"5942","2",0.316000000000000,"14187","5",0.116000000000000,"13655","5",1.155000000000000,"9881","4",0.671000000000000,"7077","3",-1.173000000000000,"30745","10","1578","158","893","527",930.500000000000000,,North Somerset 018B,,,,,,,,E01014842,358269.882698059023824,4559.285877791309758
"72710",E00075010,E06000024,E06000024,North Somerset,43133.470962524399511,1074.852533274789948,0.0463111993,4362.000,"195",E01014841,"14421",E01014841,North Somerset 018A,"331940","162473",-2.978830000000000,51.357199999999999,10651.201112599999760,,,3.940000000000000,3.300000000000000,2.530000000000000,3.260000000000000,North Somerset 018A,1127751.252567999996245,10094.665766248506770,"7155","3",North Somerset 018A,E06000024,North Somerset,31.827000000000002,"7155","3",0.142000000000000,"11268","4",0.125000000000000,"9035","3",18.564000000000000,"14724","5",0.948000000000000,"4634","2",0.550000000000000,"8394","3",28.161999999999999,"8290","3",51.521999999999998,"1662","1",0.143000000000000,"14645","5",0.174000000000000,"11927","4",0.206000000000000,"12804","4",0.298000000000000,"16223","5",0.454000000000000,"8595","3",1.081000000000000,"10170","4",1.626000000000000,"754","1",-1.274000000000000,"31303","10","1788","141","1088","559",1138.500000000000000,,North Somerset 018A,,,,,,,,E01014841,1126546.506454470101744,10651.201112585700685
"72711",E00075011,E06000024,E06000024,North Somerset,96550.518875122099416,1920.136791361130008,0.0976773241,2908.000,"276",E01014842,"14422",E01014842,North Somerset 018B,"331613","162032",-2.983440000000000,51.353200000000001,4559.285877790000086,,,3.630000000000000,3.700000000000000,2.910000000000000,3.410000000000000,North Somerset 018B,358834.840185999986716,4384.538758584654715,"3921","2",North Somerset 018B,E06000024,North Somerset,41.189000000000000,"3921","2",0.242000000000000,"4396","2",0.218000000000000,"2365","1",28.469999999999999,"9202","3",0.927000000000000,"4809","2",1.069000000000000,"3005","1",23.361000000000001,"12801","4",23.332000000000001,"12900","4",0.331000000000000,"3219","1",0.198000000000000,"10138","4",0.751000000000000,"5942","2",0.316000000000000,"14187","5",0.116000000000000,"13655","5",1.155000000000000,"9881","4",0.671000000000000,"7077","3",-1.173000000000000,"30745","10","1578","158","893","527",930.500000000000000,,North Somerset 018B,,,,,,,,E01014842,358269.882698059023824,4559.285877791309758
"72712",E00075012,E06000024,E06000024,North Somerset,24709.467338561997167,1045.325369978490016,0.0258789156,11320.000,"307",E01014841,"14421",E01014841,North Somerset 018A,"331940","162473",-2.978830000000000,51.357199999999999,10651.201112599999760,,,3.940000000000000,3.300000000000000,2.530000000000000,3.260000000000000,North Somerset 018A,1127751.252567999996245,10094.665766248506770,"7155","3",North Somerset 018A,E06000024,North Somerset,31.827000000000002,"7155","3",0.142000000000000,"11268","4",0.125000000000000,"9035","3",18.564000000000000,"14724","5",0.948000000000000,"4634","2",0.550000000000000,"8394","3",28.161999999999999,"8290","3",51.521999999999998,"1662","1",0.143000000000000,"14645","5",0.174000000000000,"11927","4",0.206000000000000,"12804","4",0.298000000000000,"16223","5",0.454000000000000,"8595","3",1.081000000000000,"10170","4",1.626000000000000,"754","1",-1.274000000000000,"31303","10","1788","141","1088","559",1138.500000000000000,,North Somerset 018A,,,,,,,,E01014841,1126546.506454470101744,10651.201112585700685
"72713",E00075013,E06000024,E06000024,North Somerset,33706.356708526596776,1076.483144386189906,0.0315815535,9119.000,"268",E01014842,"14422",E01014842,North Somerset 018B,"331613","162032",-2.983440000000000,51.353200000000001,4559.285877790000086,,,3.630000000000000,3.700000000000000,2.910000000000000,3.410000000000000,North Somerset 018B,358834.840185999986716,4384.538758584654715,"3921","2",North Somerset 018B,E06000024,North Somerset,41.189000000000000,"3921","2",0.242000000000000,"4396","2",0.218000000000000,"2365","1",28.469999999999999,"9202","3",0.927000000000000,"4809","2",1.069000000000000,"3005","1",23.361000000000001,"12801","4",23.332000000000001,"12900","4",0.331000000000000,"3219","1",0.198000000000000,"10138","4",0.751000000000000,"5942","2",0.316000000000000,"14187","5",0.116000000000000,"13655","5",1.155000000000000,"9881","4",0.671000000000000,"7077","3",-1.173000000000000,"30745","10","1578","158","893","527",930.500000000000000,,North Somerset 018B,,,,,,,,E01014842,358269.882698059023824,4559.285877791309758
"72715",E00075015,E06000024,E06000024,North Somerset,32108.680992126501224,1130.080703928739922,0.0294872541,12340.000,"356",E01014841,"14421",E01014841,North Somerset 018A,"331940","162473",-2.978830000000000,51.357199999999999,10651.201112599999760,,,3.940000000000000,3.300000000000000,2.530000000000000,3.260000000000000,North Somerset 018A,1127751.252567999996245,10094.665766248506770,"7155","3",North Somerset 018A,E06000024,North Somerset,31.827000000000002,"7155","3",0.142000000000000,"11268","4",0.125000000000000,"9035","3",18.564000000000000,"14724","5",0.948000000000000,"4634","2",0.550000000000000,"8394","3",28.161999999999999,"8290","3",51.521999999999998,"1662","1",0.143000000000000,"14645","5",0.174000000000000,"11927","4",0.206000000000000,"12804","4",0.298000000000000,"16223","5",0.454000000000000,"8595","3",1.081000000000000,"10170","4",1.626000000000000,"754","1",-1.274000000000000,"31303","10","1788","141","1088","559",1138.500000000000000,,North Somerset 018A,,,,,,,,E01014841,1126546.506454470101744,10651.201112585700685
"72716",E00075016,E06000024,E06000024,North Somerset,16464.032253265399049,853.273212024555960,0.0165874574,13500.000,"233",E01014842,"14422",E01014842,North Somerset 018B,"331613","162032",-2.983440000000000,51.353200000000001,4559.285877790000086,,,3.630000000000000,3.700000000000000,2.910000000000000,3.410000000000000,North Somerset 018B,358834.840185999986716,4384.538758584654715,"3921","2",North Somerset 018B,E06000024,North Somerset,41.189000000000000,"3921","2",0.242000000000000,"4396","2",0.218000000000000,"2365","1",28.469999999999999,"9202","3",0.927000000000000,"4809","2",1.069000000000000,"3005","1",23.361000000000001,"12801","4",23.332000000000001,"12900","4",0.331000000000000,"3219","1",0.198000000000000,"10138","4",0.751000000000000,"5942","2",0.316000000000000,"14187","5",0.116000000000000,"13655","5",1.155000000000000,"9881","4",0.671000000000000,"7077","3",-1.173000000000000,"30745","10","1578","158","893","527",930.500000000000000,,North Somerset 018B,,,,,,,,E01014842,358269.882698059023824,4559.285877791309758
"73089",E00075395,E06000025,E06000025,South Gloucestershire,42865.734226226799365,1375.920501665980055,0.0434118088,9122.000,"382",E01014926,"14506",E01014926,South Gloucestershire 027B,"365614","174216",-2.496390000000000,51.465899999999998,2751.780107309999948,,,3.110000000000000,3.200000000000000,3.460000000000000,3.260000000000000,South Gloucestershire 027B,278523.072756999987178,2578.027425321845840,"6347","2",South Gloucestershire 027B,E06000025,South Gloucestershire,33.770000000000003,"6347","2",0.211000000000000,"6034","2",0.165000000000000,"5336","2",55.121000000000002,"2380","1",-0.037000000000000,"16568","6",0.776000000000000,"5679","2",25.968000000000000,"10202","4",6.999000000000000,"27272","9",0.224000000000000,"8471","3",0.256000000000000,"6636","3",1.326000000000000,"1713","1",0.453000000000000,"3853","2",0.146000000000000,"13144","5",1.638000000000000,"8099","3",-0.599000000000000,"25151","8",-0.409000000000000,"22167","7","1776","386","977","413",973.250000000000000,,South Gloucestershire 027B,,,,,,,,E01014926,279081.573326111014467,2751.780107313029930
"73092",E00075398,E06000025,E06000025,South Gloucestershire,67595.645717620893265,1718.412950186980197,0.0685240684,4976.000,"361",E01014926,"14506",E01014926,South Gloucestershire 027B,"365614","174216",-2.496390000000000,51.465899999999998,2751.780107309999948,,,3.110000000000000,3.200000000000000,3.460000000000000,3.260000000000000,South Gloucestershire 027B,278523.072756999987178,2578.027425321845840,"6347","2",South Gloucestershire 027B,E06000025,South Gloucestershire,33.770000000000003,"6347","2",0.211000000000000,"6034","2",0.165000000000000,"5336","2",55.121000000000002,"2380","1",-0.037000000000000,"16568","6",0.776000000000000,"5679","2",25.968000000000000,"10202","4",6.999000000000000,"27272","9",0.224000000000000,"8471","3",0.256000000000000,"6636","3",1.326000000000000,"1713","1",0.453000000000000,"3853","2",0.146000000000000,"13144","5",1.638000000000000,"8099","3",-0.599000000000000,"25151","8",-0.409000000000000,"22167","7","1776","386","977","413",973.250000000000000,,South Gloucestershire 027B,,,,,,,,E01014926,279081.573326111014467,2751.780107313029930
"73097",E00075403,E06000025,E06000025,South Gloucestershire,65578.685703277602443,1616.328977471300050,0.0645717272,5591.000,"374",E01014926,"14506",E01014926,South Gloucestershire 027B,"365614","174216",-2.496390000000000,51.465899999999998,2751.780107309999948,,,3.110000000000000,3.200000000000000,3.460000000000000,3.260000000000000,South Gloucestershire 027B,278523.072756999987178,2578.027425321845840,"6347","2",South Gloucestershire 027B,E06000025,South Gloucestershire,33.770000000000003,"6347","2",0.211000000000000,"6034","2",0.165000000000000,"5336","2",55.121000000000002,"2380","1",-0.037000000000000,"16568","6",0.776000000000000,"5679","2",25.968000000000000,"10202","4",6.999000000000000,"27272","9",0.224000000000000,"8471","3",0.256000000000000,"6636","3",1.326000000000000,"1713","1",0.453000000000000,"3853","2",0.146000000000000,"13144","5",1.638000000000000,"8099","3",-0.599000000000000,"25151","8",-0.409000000000000,"22167","7","1776","386","977","413",973.250000000000000,,South Gloucestershire 027B,,,,,,,,E01014926,279081.573326111014467,2751.780107313029930
"73099",E00075405,E06000025,E06000025,South Gloucestershire,54297.725238799997896,1315.815125952789913,0.0531513311,6924.000,"367",E01014926,"14506",E01014926,South Gloucestershire 027B,"365614","174216",-2.496390000000000,51.465899999999998,2751.780107309999948,,,3.110000000000000,3.200000000000000,3.460000000000000,3.260000000000000,South Gloucestershire 027B,278523.072756999987178,2578.027425321845840,"6347","2",South Gloucestershire 027B,E06000025,South Gloucestershire,33.770000000000003,"6347","2",0.211000000000000,"6034","2",0.165000000000000,"5336","2",55.121000000000002,"2380","1",-0.037000000000000,"16568","6",0.776000000000000,"5679","2",25.968000000000000,"10202","4",6.999000000000000,"27272","9",0.224000000000000,"8471","3",0.256000000000000,"6636","3",1.326000000000000,"1713","1",0.453000000000000,"3853","2",0.146000000000000,"13144","5",1.638000000000000,"8099","3",-0.599000000000000,"25151","8",-0.409000000000000,"22167","7","1776","386","977","413",973.250000000000000,,South Gloucestershire 027B,,,,,,,,E01014926,279081.573326111014467,2751.780107313029930
"73120",E00075426,E06000025,E06000025,South Gloucestershire,48743.782440185503219,1106.022229805110101,0.0488641373,5607.000,"299",E01014926,"14506",E01014926,South Gloucestershire 027B,"365614","174216",-2.496390000000000,51.465899999999998,2751.780107309999948,,,3.110000000000000,3.200000000000000,3.460000000000000,3.260000000000000,South Gloucestershire 027B,278523.072756999987178,2578.027425321845840,"6347","2",South Gloucestershire 027B,E06000025,South Gloucestershire,33.770000000000003,"6347","2",0.211000000000000,"6034","2",0.165000000000000,"5336","2",55.121000000000002,"2380","1",-0.037000000000000,"16568","6",0.776000000000000,"5679","2",25.968000000000000,"10202","4",6.999000000000000,"27272","9",0.224000000000000,"8471","3",0.256000000000000,"6636","3",1.326000000000000,"1713","1",0.453000000000000,"3853","2",0.146000000000000,"13144","5",1.638000000000000,"8099","3",-0.599000000000000,"25151","8",-0.409000000000000,"22167","7","1776","386","977","413",973.250000000000000,,South Gloucestershire 027B,,,,,,,,E01014926,279081.573326111014467,2751.780107313029930
"73225",E00075531,E06000025,E06000025,South Gloucestershire,90124.820507049604203,1618.216634426730025,0.0870525757,1826.000,"169",E01014948,"14528",E01014948,South Gloucestershire 011C,"360162","182519",-2.575810000000000,51.540100000000002,6662.650508890000310,,,3.360000000000000,2.950000000000000,3.170000000000000,3.160000000000000,South Gloucestershire 011C,1282249.766285500023514,6432.106355685918970,"8636","3",South Gloucestershire 011C,E06000025,South Gloucestershire,28.722000000000001,"8636","3",0.183000000000000,"7800","3",0.159000000000000,"5772","2",54.459000000000003,"2492","1",0.112000000000000,"14327","5",-0.673000000000000,"25906","8",21.140999999999998,"15336","5",9.622000000000000,"24452","8",0.194000000000000,"10506","4",0.218000000000000,"8740","3",1.342000000000000,"1639","1",0.445000000000000,"4269","2",-0.309000000000000,"21035","7",1.733000000000000,"7776","3",-0.112000000000000,"18220","6",-1.038000000000000,"29768","10","1752","360","1021","371",1030.750000000000000,,South Gloucestershire 011C,,,,,,,,E01014948,1291034.084178919903934,6662.650508894858831
"73340",E00075651,E06000025,E06000025,South Gloucestershire,59290.026138305700442,1302.235340616399981,0.0554428197,5411.000,"267",E01014977,"14555",E01014977,South Gloucestershire 025E,"364830","176005",-2.507850000000000,51.481900000000003,3772.852848730000005,,,3.120000000000000,3.320000000000000,3.370000000000000,3.270000000000000,South Gloucestershire 025E,199539.725192000012612,3453.659127231758248,"4858","2",South Gloucestershire 025E,E06000025,South Gloucestershire,38.039000000000001,"4858","2",0.236000000000000,"4720","2",0.180000000000000,"4280","2",53.173999999999999,"2699","1",0.464000000000000,"9537","3",0.790000000000000,"5529","2",18.614000000000001,"18341","6",26.190000000000001,"11050","4",0.323000000000000,"3495","2",0.259000000000000,"6462","2",1.527000000000000,"956","1",0.391000000000000,"7415","3",-1.314000000000000,"31531","10",2.167000000000000,"6436","2",0.757000000000000,"6155","2",-0.807000000000000,"27478","9","1358","195","829","334",847.250000000000000,,South Gloucestershire 025E,,,,,,,,E01014977,200630.087779999012128,3772.852848730509777
"73342",E00075653,E06000025,E06000025,South Gloucestershire,15885.049179077099325,592.469825593972018,0.0160251753,14910.000,"191",E01014977,"14555",E01014977,South Gloucestershire 025E,"364830","176005",-2.507850000000000,51.481900000000003,3772.852848730000005,,,3.120000000000000,3.320000000000000,3.370000000000000,3.270000000000000,South Gloucestershire 025E,199539.725192000012612,3453.659127231758248,"4858","2",South Gloucestershire 025E,E06000025,South Gloucestershire,38.039000000000001,"4858","2",0.236000000000000,"4720","2",0.180000000000000,"4280","2",53.173999999999999,"2699","1",0.464000000000000,"9537","3",0.790000000000000,"5529","2",18.614000000000001,"18341","6",26.190000000000001,"11050","4",0.323000000000000,"3495","2",0.259000000000000,"6462","2",1.527000000000000,"956","1",0.391000000000000,"7415","3",-1.314000000000000,"31531","10",2.167000000000000,"6436","2",0.757000000000000,"6155","2",-0.807000000000000,"27478","9","1358","195","829","334",847.250000000000000,,South Gloucestershire 025E,,,,,,,,E01014977,200630.087779999012128,3772.852848730509777
"73345",E00075656,E06000025,E06000025,South Gloucestershire,11804.781200408899167,605.575112920363040,0.0089269934,31030.000,"307",E01014977,"14555",E01014977,South Gloucestershire 025E,"364830","176005",-2.507850000000000,51.481900000000003,3772.852848730000005,,,3.120000000000000,3.320000000000000,3.370000000000000,3.270000000000000,South Gloucestershire 025E,199539.725192000012612,3453.659127231758248,"4858","2",South Gloucestershire 025E,E06000025,South Gloucestershire,38.039000000000001,"4858","2",0.236000000000000,"4720","2",0.180000000000000,"4280","2",53.173999999999999,"2699","1",0.464000000000000,"9537","3",0.790000000000000,"5529","2",18.614000000000001,"18341","6",26.190000000000001,"11050","4",0.323000000000000,"3495","2",0.259000000000000,"6462","2",1.527000000000000,"956","1",0.391000000000000,"7415","3",-1.314000000000000,"31531","10",2.167000000000000,"6436","2",0.757000000000000,"6155","2",-0.807000000000000,"27478","9","1358","195","829","334",847.250000000000000,,South Gloucestershire 025E,,,,,,,,E01014977,200630.087779999012128,3772.852848730509777
"73346",E00075657,E06000025,E06000025,South Gloucestershire,41667.751949310302734,1571.239132659909956,0.0441956976,6268.000,"302",E01014977,"14555",E01014977,South Gloucestershire 025E,"364830","176005",-2.507850000000000,51.481900000000003,3772.852848730000005,,,3.120000000000000,3.320000000000000,3.370000000000000,3.270000000000000,South Gloucestershire 025E,199539.725192000012612,3453.659127231758248,"4858","2",South Gloucestershire 025E,E06000025,South Gloucestershire,38.039000000000001,"4858","2",0.236000000000000,"4720","2",0.180000000000000,"4280","2",53.173999999999999,"2699","1",0.464000000000000,"9537","3",0.790000000000000,"5529","2",18.614000000000001,"18341","6",26.190000000000001,"11050","4",0.323000000000000,"3495","2",0.259000000000000,"6462","2",1.527000000000000,"956","1",0.391000000000000,"7415","3",-1.314000000000000,"31531","10",2.167000000000000,"6436","2",0.757000000000000,"6155","2",-0.807000000000000,"27478","9","1358","195","829","334",847.250000000000000,,South Gloucestershire 025E,,,,,,,,E01014977,200630.087779999012128,3772.852848730509777
"73347",E00075658,E06000025,E06000025,South Gloucestershire,71982.479312896699412,2098.728532892349904,0.0749490391,4670.000,"364",E01014977,"14555",E01014977,South Gloucestershire 025E,"364830","176005",-2.507850000000000,51.481900000000003,3772.852848730000005,,,3.120000000000000,3.320000000000000,3.370000000000000,3.270000000000000,South Gloucestershire 025E,199539.725192000012612,3453.659127231758248,"4858","2",South Gloucestershire 025E,E06000025,South Gloucestershire,38.039000000000001,"4858","2",0.236000000000000,"4720","2",0.180000000000000,"4280","2",53.173999999999999,"2699","1",0.464000000000000,"9537","3",0.790000000000000,"5529","2",18.614000000000001,"18341","6",26.190000000000001,"11050","4",0.323000000000000,"3495","2",0.259000000000000,"6462","2",1.527000000000000,"956","1",0.391000000000000,"7415","3",-1.314000000000000,"31531","10",2.167000000000000,"6436","2",0.757000000000000,"6155","2",-0.807000000000000,"27478","9","1358","195","829","334",847.250000000000000,,South Gloucestershire 025E,,,,,,,,E01014977,200630.087779999012128,3772.852848730509777
"161787",E00166274,E06000024,E06000024,North Somerset,32209.700141906698263,1405.070290675329943,0.0348214836,3992.000,"146",E01014841,"14421",E01014841,North Somerset 018A,"331940","162473",-2.978830000000000,51.357199999999999,10651.201112599999760,,,3.940000000000000,3.300000000000000,2.530000000000000,3.260000000000000,North Somerset 018A,1127751.252567999996245,10094.665766248506770,"7155","3",North Somerset 018A,E06000024,North Somerset,31.827000000000002,"7155","3",0.142000000000000,"11268","4",0.125000000000000,"9035","3",18.564000000000000,"14724","5",0.948000000000000,"4634","2",0.550000000000000,"8394","3",28.161999999999999,"8290","3",51.521999999999998,"1662","1",0.143000000000000,"14645","5",0.174000000000000,"11927","4",0.206000000000000,"12804","4",0.298000000000000,"16223","5",0.454000000000000,"8595","3",1.081000000000000,"10170","4",1.626000000000000,"754","1",-1.274000000000000,"31303","10","1788","141","1088","559",1138.500000000000000,,North Somerset 018A,,,,,,,,E01014841,1126546.506454470101744,10651.201112585700685
"161789",E00166276,E06000024,E06000024,North Somerset,252007.522579192998819,3702.460693299849936,0.2216950397,708.200,"177",E01014841,"14421",E01014841,North Somerset 018A,"331940","162473",-2.978830000000000,51.357199999999999,10651.201112599999760,,,3.940000000000000,3.300000000000000,2.530000000000000,3.260000000000000,North Somerset 018A,1127751.252567999996245,10094.665766248506770,"7155","3",North Somerset 018A,E06000024,North Somerset,31.827000000000002,"7155","3",0.142000000000000,"11268","4",0.125000000000000,"9035","3",18.564000000000000,"14724","5",0.948000000000000,"4634","2",0.550000000000000,"8394","3",28.161999999999999,"8290","3",51.521999999999998,"1662","1",0.143000000000000,"14645","5",0.174000000000000,"11927","4",0.206000000000000,"12804","4",0.298000000000000,"16223","5",0.454000000000000,"8595","3",1.081000000000000,"10170","4",1.626000000000000,"754","1",-1.274000000000000,"31303","10","1788","141","1088","559",1138.500000000000000,,North Somerset 018A,,,,,,,,E01014841,1126546.506454470101744,10651.201112585700685
"161790",E00166277,E06000024,E06000024,North Somerset,28898.591724395799247,859.095599236110047,0.0276908435,7367.000,"208",E01014841,"14421",E01014841,North Somerset 018A,"331940","162473",-2.978830000000000,51.357199999999999,10651.201112599999760,,,3.940000000000000,3.300000000000000,2.530000000000000,3.260000000000000,North Somerset 018A,1127751.252567999996245,10094.665766248506770,"7155","3",North Somerset 018A,E06000024,North Somerset,31.827000000000002,"7155","3",0.142000000000000,"11268","4",0.125000000000000,"9035","3",18.564000000000000,"14724","5",0.948000000000000,"4634","2",0.550000000000000,"8394","3",28.161999999999999,"8290","3",51.521999999999998,"1662","1",0.143000000000000,"14645","5",0.174000000000000,"11927","4",0.206000000000000,"12804","4",0.298000000000000,"16223","5",0.454000000000000,"8595","3",1.081000000000000,"10170","4",1.626000000000000,"754","1",-1.274000000000000,"31303","10","1788","141","1088","559",1138.500000000000000,,North Somerset 018A,,,,,,,,E01014841,1126546.506454470101744,10651.201112585700685
"168968",E00174239,E06000023,E06000023,"Bristol, City of",11334.569992065400584,555.993070946699959,0.0116377104,13320.000,"139",E01014655,"14246",E01014655,Bristol 055C,"360588","174224",-2.568740000000000,51.465600000000002,2701.871488639999825,,,3.200000000000000,2.540000000000000,3.810000000000000,3.180000000000000,Bristol 055C,179065.636647000006633,2443.379336278498613,"2334","1",Bristol 055C,E06000023,"Bristol, City of",48.956000000000003,"2334","1",0.296000000000000,"2325","1",0.225000000000000,"2082","1",45.609000000000002,"4037","2",0.930000000000000,"4788","2",1.072000000000000,"2981","1",30.245999999999999,"6798","3",28.602000000000000,"9608","3",0.292000000000000,"4730","2",0.439000000000000,"1242","1",1.302000000000000,"1826","1",0.372000000000000,"8873","3",-1.351000000000000,"31676","10",4.237000000000000,"2056","1",0.548000000000000,"8564","3",0.319000000000000,"10491","4","2474","564","1640","270",1623.250000000000000,,Bristol 055C,,,,,,,,E01014655,180407.915706634987146,2701.871488643960220
