OA11CD,LSOA11CD,All Ages
E00162771,E01031913,"235"
E00162772,E01031913,"608"
E00162775,E01031913,"355"
E00162776,E01031914,"355"
E00162777,E01031914,"316"
E00162779,E01031914,"251"
E00162781,E01031914,"388"
E00162778,E01031915,"309"
E00162780,E01031915,"251"
E00162782,E01031915,"421"
E00162783,E01031915,"226"
E00162784,E01031915,"252"
E00162785,E01031916,"309"
E00162786,E01031916,"328"
E00162791,E01031916,"351"
E00162792,E01031916,"348"
E00162787,E01031917,"471"
E00162788,E01031917,"210"
E00162789,E01031917,"281"
E00162790,E01031917,"385"
E00162793,E01031918,"311"
E00162794,E01031918,"268"
E00162795,E01031918,"295"
E00162796,E01031918,"267"
E00162797,E01031918,"233"
E00162798,E01031918,"289"
E00166434,E01031918,"132"
E00166436,E01031918,"499"
E00166437,E01031918,"239"
E00162801,E01031919,"547"
E00162803,E01031919,"348"
E00162804,E01031919,"404"
E00162806,E01031919,"356"
E00162800,E01031920,"311"
E00162802,E01031920,"335"
E00162805,E01031920,"322"
E00162807,E01031920,"209"
E00162810,E01031921,"450"
E00162811,E01031921,"328"
E00162821,E01031921,"253"
E00162823,E01031921,"313"
E00162809,E01031922,"222"
E00162816,E01031922,"282"
E00162818,E01031922,"252"
E00162820,E01031922,"253"
E00162822,E01031922,"248"
E00162813,E01031923,"304"
E00162815,E01031923,"252"
E00162817,E01031923,"313"
E00162824,E01031923,"341"
E00162808,E01031924,"321"
E00162814,E01031924,"285"
E00162819,E01031924,"251"
E00166349,E01031924,"216"
E00166350,E01031924,"64"
E00166351,E01031924,"477"
E00162825,E01031925,"276"
E00162826,E01031925,"521"
E00162827,E01031925,"253"
E00162828,E01031925,"272"
E00162829,E01031926,"243"
E00162830,E01031926,"250"
E00162831,E01031926,"267"
E00162832,E01031926,"392"
E00162833,E01031926,"264"
E00162834,E01031927,"325"
E00162838,E01031927,"331"
E00162840,E01031927,"295"
E00162842,E01031927,"297"
E00162835,E01031928,"216"
E00162836,E01031928,"210"
E00162837,E01031928,"262"
E00162839,E01031928,"266"
E00162841,E01031928,"224"
E00162844,E01031929,"313"
E00162848,E01031929,"334"
E00162849,E01031929,"327"
E00162850,E01031929,"341"
E00162843,E01031930,"410"
E00162846,E01031930,"306"
E00162847,E01031930,"326"
E00166450,E01031930,"430"
E00166451,E01031930,"293"
E00162851,E01031931,"324"
E00162852,E01031931,"317"
E00162856,E01031931,"233"
E00162858,E01031931,"316"
E00162859,E01031931,"269"
E00162863,E01031931,"315"
E00162853,E01031932,"207"
E00162854,E01031932,"211"
E00162855,E01031932,"249"
E00162857,E01031932,"397"
E00162866,E01031932,"200"
E00162867,E01031932,"274"
E00162860,E01031933,"251"
E00162861,E01031933,"289"
E00162862,E01031933,"328"
E00162864,E01031933,"250"
E00162865,E01031933,"560"
E00162868,E01031934,"360"
E00162870,E01031934,"337"
E00162874,E01031934,"282"
E00162878,E01031934,"284"
E00162879,E01031934,"294"
E00162880,E01031934,"331"
E00162871,E01031935,"304"
E00162873,E01031935,"265"
E00162875,E01031935,"353"
E00162882,E01031935,"511"
E00162883,E01031935,"218"
E00162869,E01031936,"330"
E00162872,E01031936,"268"
E00162876,E01031936,"242"
E00162877,E01031936,"240"
E00162881,E01031936,"276"
E00162888,E01031937,"105"
E00162889,E01031937,"228"
E00162890,E01031937,"405"
E00162891,E01031937,"355"
E00162884,E01031938,"360"
E00162885,E01031938,"506"
E00162886,E01031938,"295"
E00162887,E01031938,"309"
E00162892,E01031939,"280"
E00162893,E01031939,"504"
E00162894,E01031939,"323"
E00162895,E01031939,"574"
E00162896,E01031939,"329"
E00162897,E01031939,"357"
E00162898,E01031940,"324"
E00162899,E01031940,"174"
E00162900,E01031940,"179"
E00162901,E01031940,"363"
E00162902,E01031940,"357"
E00162903,E01031940,"498"
E00162904,E01031940,"337"
E00162906,E01031941,"433"
E00162907,E01031941,"434"
E00162908,E01031941,"443"
E00162909,E01031941,"398"
E00162905,E01031942,"269"
E00162910,E01031942,"356"
E00162911,E01031942,"293"
E00162912,E01031942,"405"
E00162913,E01031944,"289"
E00162923,E01031944,"276"
E00162924,E01031944,"292"
E00162928,E01031944,"211"
E00162914,E01031946,"636"
E00162922,E01031946,"693"
E00162926,E01031946,"383"
E00166439,E01031946,"699"
E00166440,E01031946,"279"
E00162932,E01031947,"353"
E00162934,E01031947,"196"
E00162939,E01031947,"275"
E00162942,E01031947,"349"
E00162944,E01031947,"511"
E00162929,E01031948,"201"
E00162938,E01031948,"323"
E00162940,E01031948,"341"
E00162941,E01031948,"494"
E00166452,E01031948,"483"
E00166453,E01031948,"678"
E00166457,E01031948,"126"
E00162930,E01031949,"344"
E00162931,E01031949,"295"
E00162933,E01031949,"344"
E00162935,E01031949,"275"
E00162936,E01031949,"269"
E00162943,E01031949,"308"
E00162946,E01031950,"326"
E00162948,E01031950,"255"
E00162949,E01031950,"468"
E00162950,E01031950,"423"
E00162945,E01031951,"381"
E00162947,E01031951,"260"
E00162951,E01031951,"442"
E00162952,E01031951,"344"
E00162955,E01031952,"412"
E00162957,E01031952,"311"
E00162958,E01031952,"319"
E00162959,E01031952,"178"
E00162962,E01031952,"286"
E00162963,E01031952,"305"
E00162964,E01031952,"230"
E00162965,E01031952,"365"
E00162953,E01031953,"504"
E00162956,E01031953,"283"
E00162960,E01031953,"340"
E00162961,E01031953,"302"
E00166441,E01031953,"398"
E00166442,E01031953,"422"
E00166443,E01031953,"382"
E00166448,E01031953,"242"
E00166449,E01031953,"148"
E00162966,E01031954,"286"
E00162968,E01031954,"365"
E00162969,E01031954,"2,556"
E00162970,E01031954,"336"
E00162967,E01031955,"397"
E00162971,E01031955,"331"
E00162972,E01031955,"268"
E00162974,E01031955,"327"
E00162978,E01031955,"391"
E00162973,E01031956,"398"
E00162975,E01031956,"321"
E00162976,E01031956,"252"
E00162977,E01031956,"358"
E00162983,E01031957,"356"
E00162984,E01031957,"325"
E00162993,E01031957,"317"
E00162997,E01031957,"396"
E00162998,E01031957,"104"
E00162980,E01031958,"257"
E00162985,E01031958,"193"
E00162994,E01031958,"314"
E00162995,E01031958,"202"
E00162996,E01031958,"342"
E00162986,E01031959,"358"
E00162987,E01031959,"285"
E00162988,E01031959,"306"
E00162989,E01031959,"311"
E00162992,E01031959,"663"
E00162979,E01031960,"354"
E00162981,E01031960,"298"
E00162982,E01031960,"364"
E00162990,E01031960,"291"
E00162991,E01031960,"128"
E00162999,E01031961,"263"
E00163000,E01031961,"296"
E00163004,E01031961,"255"
E00163006,E01031961,"472"
E00163001,E01031962,"300"
E00163002,E01031962,"371"
E00163003,E01031962,"347"
E00163005,E01031962,"244"
E00163007,E01031963,"298"
E00163009,E01031963,"489"
E00163010,E01031963,"658"
E00163012,E01031963,"363"
E00163018,E01031963,"298"
E00163008,E01031964,"299"
E00163011,E01031964,"522"
E00163017,E01031964,"179"
E00163019,E01031964,"290"
E00163021,E01031964,"266"
E00163022,E01031964,"279"
E00163013,E01031965,"296"
E00163014,E01031965,"288"
E00163015,E01031965,"261"
E00163016,E01031965,"304"
E00163020,E01031965,"226"
E00163032,E01031966,"848"
E00163034,E01031966,"266"
E00163037,E01031966,"631"
E00163040,E01031966,"396"
E00163042,E01031966,"444"
E00163033,E01031967,"239"
E00163035,E01031967,"271"
E00163039,E01031967,"797"
E00163041,E01031967,"326"
E00163043,E01031967,"274"
E00163044,E01031967,"312"
E00163027,E01031968,"362"
E00163028,E01031968,"360"
E00163029,E01031968,"280"
E00163030,E01031968,"211"
E00163031,E01031968,"319"
E00163036,E01031968,"108"
E00163023,E01031969,"219"
E00163024,E01031969,"275"
E00163025,E01031969,"308"
E00163026,E01031969,"248"
E00163038,E01031969,"280"
E00163045,E01031970,"378"
E00163047,E01031970,"347"
E00163048,E01031970,"397"
E00163049,E01031970,"337"
E00163051,E01031970,"212"
E00163046,E01031971,"291"
E00163050,E01031971,"352"
E00163052,E01031971,"291"
E00163053,E01031971,"227"
E00163060,E01031972,"317"
E00163061,E01031972,"401"
E00163062,E01031972,"360"
E00163063,E01031972,"406"
E00163054,E01031973,"361"
E00163055,E01031973,"267"
E00163056,E01031973,"336"
E00163057,E01031973,"253"
E00163058,E01031973,"287"
E00163059,E01031973,"339"
E00163071,E01031974,"98"
E00163073,E01031974,"185"
E00163074,E01031974,"285"
E00163076,E01031974,"221"
E00163077,E01031974,"181"
E00163079,E01031974,"255"
E00163075,E01031975,"302"
E00163078,E01031975,"328"
E00163080,E01031975,"345"
E00163081,E01031975,"293"
E00163064,E01031976,"249"
E00163068,E01031976,"297"
E00163069,E01031976,"216"
E00166389,E01031976,"1,173"
E00166390,E01031976,"206"
E00163066,E01031977,"262"
E00163083,E01031977,"322"
E00163084,E01031977,"302"
E00163086,E01031977,"243"
E00166388,E01031977,"326"
E00166391,E01031977,"561"
E00166393,E01031977,"248"
E00166394,E01031977,"1,411"
E00166395,E01031977,"577"
E00163065,E01031978,"513"
E00163067,E01031978,"290"
E00163082,E01031978,"255"
E00163085,E01031978,"305"
E00163087,E01031978,"339"
E00163088,E01031979,"256"
E00163089,E01031979,"348"
E00163090,E01031979,"238"
E00163091,E01031979,"201"
E00163092,E01031979,"454"
E00163093,E01031979,"251"
E00163094,E01031979,"269"
E00163104,E01031980,"895"
E00163105,E01031980,"245"
E00163106,E01031980,"278"
E00163107,E01031980,"335"
E00163108,E01031980,"317"
E00163097,E01031981,"257"
E00163102,E01031981,"310"
E00163111,E01031981,"353"
E00163112,E01031981,"310"
E00163114,E01031981,"334"
E00163096,E01031982,"261"
E00163100,E01031982,"289"
E00163101,E01031982,"295"
E00163109,E01031982,"276"
E00163110,E01031982,"351"
E00163095,E01031983,"262"
E00163098,E01031983,"260"
E00163099,E01031983,"288"
E00163103,E01031983,"718"
E00163113,E01031983,"376"
E00163115,E01031984,"251"
E00163121,E01031984,"306"
E00163126,E01031984,"1,508"
E00163127,E01031984,"600"
E00163122,E01031985,"296"
E00163123,E01031985,"269"
E00163124,E01031985,"330"
E00163125,E01031985,"385"
E00163116,E01031986,"244"
E00163117,E01031986,"220"
E00163118,E01031986,"206"
E00163119,E01031986,"249"
E00163120,E01031986,"307"
E00163132,E01031988,"404"
E00163136,E01031988,"473"
E00163137,E01031988,"607"
E00166466,E01031988,"1,920"
E00163129,E01031989,"511"
E00163130,E01031989,"294"
E00163133,E01031989,"368"
E00163135,E01031989,"334"
E00163138,E01031989,"289"
E00163143,E01031990,"251"
E00163144,E01031990,"222"
E00163145,E01031990,"260"
E00163146,E01031990,"386"
E00163147,E01031990,"420"
E00163148,E01031990,"233"
E00163149,E01031990,"223"
E00163150,E01031991,"458"
E00163151,E01031991,"263"
E00163152,E01031991,"147"
E00163153,E01031991,"379"
E00163154,E01031991,"242"
E00163155,E01031991,"246"
E00163156,E01031991,"275"
E00163157,E01031991,"105"
E00163169,E01031992,"305"
E00163170,E01031992,"301"
E00163172,E01031992,"288"
E00163175,E01031992,"312"
E00163176,E01031992,"239"
E00163158,E01031993,"283"
E00163163,E01031993,"306"
E00163164,E01031993,"292"
E00163165,E01031993,"288"
E00163166,E01031993,"309"
E00163168,E01031994,"388"
E00163171,E01031994,"432"
E00163173,E01031994,"341"
E00163174,E01031994,"329"
E00163159,E01031995,"291"
E00163160,E01031995,"463"
E00163161,E01031995,"414"
E00163162,E01031995,"309"
E00163167,E01031995,"297"
E00163181,E01031996,"294"
E00163183,E01031996,"271"
E00163184,E01031996,"281"
E00163191,E01031996,"248"
E00163196,E01031996,"291"
E00163177,E01031997,"263"
E00163180,E01031997,"233"
E00163188,E01031997,"307"
E00163193,E01031997,"299"
E00163194,E01031997,"246"
E00163178,E01031998,"497"
E00163179,E01031998,"282"
E00163185,E01031998,"456"
E00166418,E01031998,"785"
E00166419,E01031998,"224"
E00166420,E01031998,"343"
E00166421,E01031998,"704"
E00163187,E01031999,"271"
E00163189,E01031999,"719"
E00163190,E01031999,"262"
E00163192,E01031999,"345"
E00163195,E01031999,"294"
E00163197,E01032000,"593"
E00163198,E01032000,"253"
E00163199,E01032000,"208"
E00163200,E01032000,"202"
E00163201,E01032000,"507"
E00163202,E01032000,"327"
E00163203,E01032000,"237"
E00163207,E01032001,"319"
E00163209,E01032001,"293"
E00163210,E01032001,"219"
E00163213,E01032001,"321"
E00163215,E01032001,"250"
E00163211,E01032002,"286"
E00163214,E01032002,"242"
E00163216,E01032002,"198"
E00163217,E01032002,"306"
E00163218,E01032002,"278"
E00163204,E01032003,"310"
E00163205,E01032003,"319"
E00163206,E01032003,"212"
E00163208,E01032003,"255"
E00163212,E01032003,"398"
E00163219,E01032003,"253"
E00163222,E01032004,"139"
E00163223,E01032004,"176"
E00163224,E01032004,"272"
E00163225,E01032004,"116"
E00163226,E01032004,"390"
E00163227,E01032004,"337"
E00163228,E01032004,"110"
E00163229,E01032004,"261"
E00166465,E01032004,"407"
E00163233,E01032005,"299"
E00163234,E01032005,"275"
E00163235,E01032005,"275"
E00163238,E01032005,"442"
E00163232,E01032006,"316"
E00163236,E01032006,"324"
E00163240,E01032006,"304"
E00163241,E01032006,"290"
E00163230,E01032007,"229"
E00163231,E01032007,"327"
E00163237,E01032007,"822"
E00163239,E01032007,"267"
E00163245,E01032008,"249"
E00163246,E01032008,"269"
E00163247,E01032008,"237"
E00163248,E01032008,"172"
E00163253,E01032008,"307"
E00163254,E01032008,"293"
E00163242,E01032009,"316"
E00163243,E01032009,"221"
E00163244,E01032009,"228"
E00163249,E01032009,"211"
E00163250,E01032009,"231"
E00163251,E01032009,"289"
E00163252,E01032009,"295"
E00163255,E01032010,"303"
E00163256,E01032010,"367"
E00163257,E01032010,"99"
E00163258,E01032010,"295"
E00163259,E01032010,"264"
E00163260,E01032010,"292"
E00163261,E01032010,"304"
E00163262,E01032010,"150"
E00163263,E01032011,"256"
E00163265,E01032011,"273"
E00163266,E01032011,"420"
E00163267,E01032011,"167"
E00163271,E01032011,"465"
E00166383,E01032011,"695"
E00166384,E01032011,"2,478"
E00166385,E01032011,"350"
E00163268,E01032012,"201"
E00163269,E01032012,"247"
E00163270,E01032012,"320"
E00163272,E01032012,"298"
E00163273,E01032012,"297"
E00163274,E01032012,"218"
E00163275,E01032012,"237"
E00163276,E01032013,"368"
E00163277,E01032013,"351"
E00163278,E01032013,"409"
E00163279,E01032013,"341"
E00163280,E01032013,"98"
E00163281,E01032013,"252"
E00163282,E01032013,"219"
E00163284,E01032014,"233"
E00163290,E01032014,"281"
E00163292,E01032014,"159"
E00163295,E01032014,"352"
E00163296,E01032014,"256"
E00163297,E01032014,"225"
E00163299,E01032014,"318"
E00163283,E01032015,"277"
E00163285,E01032015,"233"
E00163286,E01032015,"280"
E00163293,E01032015,"383"
E00163298,E01032015,"262"
E00163287,E01032016,"274"
E00163288,E01032016,"266"
E00163289,E01032016,"248"
E00163291,E01032016,"227"
E00163294,E01032016,"262"
E00163300,E01032017,"300"
E00163302,E01032017,"334"
E00163312,E01032017,"253"
E00163316,E01032017,"252"
E00163318,E01032017,"300"
E00163308,E01032018,"269"
E00163309,E01032018,"348"
E00163311,E01032018,"377"
E00163313,E01032018,"325"
E00163314,E01032018,"222"
E00163301,E01032019,"374"
E00163310,E01032019,"353"
E00163315,E01032019,"202"
E00163317,E01032019,"289"
E00163319,E01032019,"238"
E00163303,E01032020,"362"
E00163304,E01032020,"323"
E00163305,E01032020,"293"
E00163306,E01032020,"246"
E00163307,E01032020,"290"
E00163320,E01032021,"363"
E00163323,E01032021,"251"
E00163324,E01032021,"241"
E00163328,E01032021,"242"
E00163331,E01032021,"248"
E00163338,E01032021,"290"
E00163322,E01032022,"363"
E00163330,E01032022,"123"
E00163332,E01032022,"275"
E00163333,E01032022,"246"
E00163334,E01032022,"144"
E00163335,E01032022,"236"
E00163336,E01032022,"308"
E00163321,E01032023,"279"
E00163325,E01032023,"317"
E00163326,E01032023,"226"
E00163327,E01032023,"432"
E00163329,E01032023,"275"
E00163337,E01032023,"255"
E00163340,E01032024,"286"
E00163343,E01032024,"278"
E00163346,E01032024,"233"
E00163348,E01032024,"240"
E00163349,E01032024,"217"
E00163350,E01032024,"263"
E00163351,E01032024,"237"
E00166382,E01032024,"126"
E00166386,E01032024,"187"
E00166387,E01032024,"156"
E00163339,E01032025,"276"
E00163342,E01032025,"298"
E00163344,E01032025,"184"
E00163345,E01032025,"259"
E00163347,E01032025,"301"
E00163354,E01032026,"333"
E00163356,E01032026,"334"
E00163358,E01032026,"386"
E00163359,E01032026,"215"
E00163364,E01032026,"197"
E00163352,E01032027,"130"
E00163360,E01032027,"287"
E00163361,E01032027,"284"
E00163362,E01032027,"254"
E00163365,E01032027,"425"
E00163366,E01032029,"112"
E00163374,E01032029,"304"
E00163376,E01032029,"353"
E00163379,E01032029,"246"
E00163380,E01032029,"308"
E00163372,E01032030,"476"
E00163373,E01032030,"399"
E00163375,E01032030,"291"
E00163377,E01032030,"306"
E00163378,E01032030,"313"
E00163367,E01032031,"224"
E00163368,E01032031,"234"
E00163369,E01032031,"239"
E00163370,E01032031,"248"
E00163371,E01032031,"165"
E00163381,E01032032,"230"
E00163385,E01032032,"326"
E00163387,E01032032,"312"
E00163388,E01032032,"256"
E00163389,E01032032,"328"
E00163396,E01032032,"123"
E00163382,E01032033,"254"
E00163383,E01032033,"218"
E00163384,E01032033,"288"
E00163386,E01032033,"241"
E00163391,E01032033,"362"
E00163390,E01032034,"301"
E00163392,E01032034,"355"
E00163393,E01032034,"311"
E00163394,E01032034,"281"
E00163395,E01032034,"189"
E00163399,E01032035,"387"
E00163401,E01032035,"322"
E00163403,E01032035,"294"
E00163404,E01032035,"285"
E00163411,E01032035,"375"
E00163397,E01032036,"316"
E00163398,E01032036,"304"
E00163402,E01032036,"274"
E00163409,E01032036,"188"
E00163410,E01032036,"346"
E00163400,E01032037,"317"
E00163405,E01032037,"478"
E00163406,E01032037,"289"
E00163407,E01032037,"277"
E00163408,E01032037,"236"
E00163414,E01032038,"330"
E00163416,E01032038,"260"
E00163420,E01032038,"270"
E00163424,E01032038,"232"
E00163426,E01032038,"261"
E00163418,E01032039,"295"
E00163419,E01032039,"1,094"
E00163422,E01032039,"236"
E00163423,E01032039,"271"
E00163425,E01032039,"183"
E00163412,E01032040,"143"
E00163413,E01032040,"391"
E00163415,E01032040,"269"
E00163417,E01032040,"384"
E00163421,E01032040,"222"
E00163427,E01032041,"298"
E00163428,E01032041,"282"
E00163429,E01032041,"233"
E00163430,E01032041,"249"
E00163433,E01032041,"484"
E00163434,E01032041,"331"
E00163431,E01032042,"263"
E00163432,E01032042,"213"
E00163435,E01032042,"285"
E00163436,E01032042,"359"
E00163437,E01032042,"362"
